63.95,臺北市,5-Jan
117.85,嘉義市,7-Sep
62.08,宜蘭縣,7-Sep
80.55,桃園市,7-Sep
85.47,新竹縣,7-Sep
92.72,苗栗縣,7-Sep
121.31,彰化縣,7-Sep
93.27,南投縣,7-Sep
108.98,雲林縣,7-Sep
115.26,嘉義縣,7-Sep
87.02,屏東縣,7-Sep
48.45,臺東縣,7-Sep
71.93,花蓮縣,7-Sep
81.78,澎湖縣,7-Sep
130.81,金門縣,7-Sep
91.63,連江縣,7-Sep
64.1,臺北市,7-Oct
60.97,新北市,7-Oct
99.01,臺中市,7-Oct
129.52,臺南市,7-Oct
151.33,高雄市,7-Oct
59.62,基隆市,7-Oct
76.85,新竹市,7-Oct
136.0,嘉義市,7-Oct
55.92,宜蘭縣,7-Oct
67.42,桃園市,7-Oct
67.01,新竹縣,7-Oct
83.42,苗栗縣,7-Oct
103.84,彰化縣,7-Oct
122.17,南投縣,7-Oct
109.11,雲林縣,7-Oct
110.07,嘉義縣,7-Oct
112.4,屏東縣,7-Oct
50.07,臺東縣,7-Oct
52.23,花蓮縣,7-Oct
67.01,澎湖縣,7-Oct
125.63,金門縣,7-Oct
94.09,連江縣,7-Oct
66.35,臺北市,7-Nov
65.77,新北市,7-Nov
100.56,臺中市,7-Nov
123.69,臺南市,7-Nov
154.19,高雄市,7-Nov
76.85,基隆市,7-Nov
76.85,新竹市,7-Nov
146.37,嘉義市,7-Nov
57.16,宜蘭縣,7-Nov
69.88,桃園市,7-Nov
69.47,新竹縣,7-Nov
71.93,苗栗縣,7-Nov
103.1,彰化縣,7-Nov
143.78,南投縣,7-Nov
105.73,雲林縣,7-Nov
103.38,嘉義縣,7-Nov
115.95,屏東縣,7-Nov
40.58,臺東縣,7-Nov
38.96,花蓮縣,7-Nov
67.01,澎湖縣,7-Nov
123.04,金門縣,7-Nov
104.89,連江縣,7-Nov
100.43,臺北市,7-Dec
98.4,新北市,7-Dec
140.02,臺中市,7-Dec
155.34,臺南市,7-Dec
164.24,高雄市,7-Dec
86.7,基隆市,7-Dec
133.41,新竹市,7-Dec
161.99,嘉義市,7-Dec
89.58,宜蘭縣,7-Dec
115.17,桃園市,7-Dec
108.63,新竹縣,7-Dec
113.53,苗栗縣,7-Dec
142.12,彰化縣,7-Dec
153.64,南投縣,7-Dec
135.02,雲林縣,7-Dec
149.05,嘉義縣,7-Dec
125.65,屏東縣,7-Dec
64.54,臺東縣,7-Dec
79.32,花蓮縣,7-Dec
107.48,澎湖縣,7-Dec
158.92,金門縣,7-Dec
141.19,連江縣,7-Dec
77.32,臺北市,8-Jan
77.3,新北市,8-Jan
111.03,臺中市,8-Jan
139.29,臺南市,8-Jan
155.6,高雄市,8-Jan
69.47,基隆市,8-Jan
107.48,新竹市,8-Jan
152.28,嘉義市,8-Jan
55.92,宜蘭縣,8-Jan
92.72,桃園市,8-Jan
84.24,新竹縣,8-Jan
89.99,苗栗縣,8-Jan
114.4,彰化縣,8-Jan
129.95,南投縣,8-Jan
112.65,雲林縣,8-Jan
120.44,嘉義縣,8-Jan
115.49,屏東縣,8-Jan
42.21,臺東縣,8-Jan
52.23,花蓮縣,8-Jan
79.32,澎湖縣,8-Jan
155.85,金門縣,8-Jan
128.22,連江縣,8-Jan
90.52,臺北市,8-Feb
90.12,新北市,8-Feb
107.91,臺中市,8-Feb
143.78,臺南市,8-Feb
156.96,高雄市,8-Feb
81.78,基隆市,8-Feb
120.44,新竹市,8-Feb
152.79,嘉義市,8-Feb
60.85,宜蘭縣,8-Feb
98.65,桃園市,8-Feb
92.23,新竹縣,8-Feb
93.82,苗栗縣,8-Feb
110.07,彰化縣,8-Feb
123.9,南投縣,8-Feb
116.8,雲林縣,8-Feb
132.11,嘉義縣,8-Feb
118.47,屏東縣,8-Feb
38.96,臺東縣,8-Feb
62.08,花蓮縣,8-Feb
112.67,澎湖縣,8-Feb
155.34,金門縣,8-Feb
146.37,連江縣,8-Feb
112.81,臺北市,8-Mar
112.84,新北市,8-Mar
149.27,臺中市,8-Mar
155.6,臺南市,8-Mar
157.73,高雄市,8-Mar
99.02,基隆市,8-Mar
146.37,新竹市,8-Mar
160.96,嘉義市,8-Mar
87.93,宜蘭縣,8-Mar
128.22,桃園市,8-Mar
121.74,新竹縣,8-Mar
134.27,苗栗縣,8-Mar
152.54,彰化縣,8-Mar
154.83,南投縣,8-Mar
145.03,雲林縣,8-Mar
154.83,嘉義縣,8-Mar
124.09,屏東縣,8-Mar
65.77,臺東縣,8-Mar
86.7,花蓮縣,8-Mar
107.48,澎湖縣,8-Mar
165.56,金門縣,8-Mar
143.78,連江縣,8-Mar
92.56,臺北市,8-Apr
91.69,新北市,8-Apr
120.44,臺中市,8-Apr
137.94,臺南市,8-Apr
141.83,高雄市,8-Apr
79.32,基隆市,8-Apr
104.89,新竹市,8-Apr
148.96,嘉義市,8-Apr
71.93,宜蘭縣,8-Apr
102.97,桃園市,8-Apr
100.85,新竹縣,8-Apr
102.15,苗栗縣,8-Apr
119.58,彰化縣,8-Apr
134.17,南投縣,8-Apr
122.94,雲林縣,8-Apr
132.11,嘉義縣,8-Apr
94.56,屏東縣,8-Apr
50.07,臺東縣,8-Apr
74.39,花蓮縣,8-Apr
84.24,澎湖縣,8-Apr
151.26,金門縣,8-Apr
110.07,連江縣,8-Apr
82.33,臺北市,8-May
77.4,新北市,8-May
88.86,臺中市,8-May
98.19,臺南市,8-May
102.34,高雄市,8-May
69.47,基隆市,8-May
89.17,新竹市,8-May
102.3,嘉義市,8-May
67.01,宜蘭縣,8-May
84.24,桃園市,8-May
83.01,新竹縣,8-May
78.5,苗栗縣,8-May
89.53,彰化縣,8-May
84.24,南投縣,8-May
92.77,雲林縣,8-May
99.49,嘉義縣,8-May
69.52,屏東縣,8-May
51.31,臺東縣,8-May
71.93,花蓮縣,8-May
67.01,澎湖縣,8-May
123.04,金門縣,8-May
84.24,連江縣,8-May
72.85,臺北市,8-Jun
69.6,新北市,8-Jun
64.54,臺中市,8-Jun
51.66,臺南市,8-Jun
58.25,高雄市,8-Jun
59.62,基隆市,8-Jun
62.08,新竹市,8-Jun
59.62,嘉義市,8-Jun
45.88,宜蘭縣,8-Jun
68.24,桃園市,8-Jun
58.39,新竹縣,8-Jun
51.88,苗栗縣,8-Jun
58.8,彰化縣,8-Jun
51.88,南投縣,8-Jun
55.19,雲林縣,8-Jun
60.85,嘉義縣,8-Jun
48.93,屏東縣,8-Jun
32.47,臺東縣,8-Jun
52.23,花蓮縣,8-Jun
32.47,澎湖縣,8-Jun
64.54,金門縣,8-Jun
48.7,連江縣,8-Jun
66.57,臺北市,8-Jul
62.51,新北市,8-Jul
64.82,臺中市,8-Jul
60.23,臺南市,8-Jul
59.29,高雄市,8-Jul
52.23,基隆市,8-Jul
57.16,新竹市,8-Jul
62.08,嘉義市,8-Jul
47.26,宜蘭縣,8-Jul
60.26,桃園市,8-Jul
53.46,新竹縣,8-Jul
49.71,苗栗縣,8-Jul
62.08,彰化縣,8-Jul
57.16,南投縣,8-Jul
52.29,雲林縣,8-Jul
63.31,嘉義縣,8-Jul
52.47,屏東縣,8-Jul
29.22,臺東縣,8-Jul
48.7,花蓮縣,8-Jul
38.96,澎湖縣,8-Jul
64.54,金門縣,8-Jul
52.23,連江縣,8-Jul
77.26,臺北市,8-Aug
71.16,新北市,8-Aug
80.79,臺中市,8-Aug
74.39,臺南市,8-Aug
72.55,高雄市,8-Aug
62.08,基隆市,8-Aug
81.78,新竹市,8-Aug
81.78,嘉義市,8-Aug
53.46,宜蘭縣,8-Aug
78.5,桃園市,8-Aug
76.85,新竹縣,8-Aug
70.29,苗栗縣,8-Aug
64.54,彰化縣,8-Aug
73.57,南投縣,8-Aug
70.29,雲林縣,8-Aug
73.16,嘉義縣,8-Aug
58.78,屏東縣,8-Aug
30.84,臺東縣,8-Aug
59.62,花蓮縣,8-Aug
54.69,澎湖縣,8-Aug
86.7,金門縣,8-Aug
59.62,連江縣,8-Aug
74.8,臺北市,8-Sep
69.02,新北市,8-Sep
105.21,臺中市,8-Sep
103.96,臺南市,8-Sep
106.11,高雄市,8-Sep
62.08,基隆市,8-Sep
91.63,新竹市,8-Sep
102.3,嘉義市,8-Sep
58.39,宜蘭縣,8-Sep
85.06,桃園市,8-Sep
78.09,新竹縣,8-Sep
84.24,苗栗縣,8-Sep
94.54,彰化縣,8-Sep
83.42,南投縣,8-Sep
99.29,雲林縣,8-Sep
102.15,嘉義縣,8-Sep
85.06,屏東縣,8-Sep
52.54,臺東縣,8-Sep
64.54,花蓮縣,8-Sep
89.17,澎湖縣,8-Sep
120.44,金門縣,8-Sep
69.47,連江縣,8-Sep
81.16,臺北市,8-Oct
76.52,新北市,8-Oct
115.12,臺中市,8-Oct
138.59,臺南市,8-Oct
138.89,高雄市,8-Oct
67.01,基隆市,8-Oct
91.63,新竹市,8-Oct
148.96,嘉義市,8-Oct
59.62,宜蘭縣,8-Oct
85.47,桃園市,8-Oct
83.01,新竹縣,8-Oct
90.81,苗栗縣,8-Oct
102.05,彰化縣,8-Oct
110.07,南投縣,8-Oct
117.85,雲林縣,8-Oct
130.81,嘉義縣,8-Oct
107.11,屏東縣,8-Oct
50.07,臺東縣,8-Oct
62.08,花蓮縣,8-Oct
79.32,澎湖縣,8-Oct
128.22,金門縣,8-Oct
96.55,連江縣,8-Oct
71.49,臺北市,8-Nov
70.45,新北市,8-Nov
90.37,臺中市,8-Nov
130.17,臺南市,8-Nov
151.92,高雄市,8-Nov
59.62,基隆市,8-Nov
81.78,新竹市,8-Nov
146.37,嘉義市,8-Nov
59.62,宜蘭縣,8-Nov
70.7,桃園市,8-Nov
75.62,新竹縣,8-Nov
74.39,苗栗縣,8-Nov
85.88,彰化縣,8-Nov
109.84,南投縣,8-Nov
104.92,雲林縣,8-Nov
119.15,嘉義縣,8-Nov
114.51,屏東縣,8-Nov
55.92,臺東縣,8-Nov
57.16,花蓮縣,8-Nov
71.93,澎湖縣,8-Nov
125.63,金門縣,8-Nov
102.3,連江縣,8-Nov
83.6,臺北市,8-Dec
84.81,新北市,8-Dec
106.79,臺中市,8-Dec
135.4,臺南市,8-Dec
149.59,高雄市,8-Dec
74.39,基隆市,8-Dec
107.48,新竹市,8-Dec
138.59,嘉義市,8-Dec
68.24,宜蘭縣,8-Dec
89.71,桃園市,8-Dec
89.17,新竹縣,8-Dec
88.35,苗栗縣,8-Dec
108.98,彰化縣,8-Dec
116.99,南投縣,8-Dec
116.99,雲林縣,8-Dec
132.11,嘉義縣,8-Dec
109.92,屏東縣,8-Dec
58.39,臺東縣,8-Dec
59.62,花蓮縣,8-Dec
76.85,澎湖縣,8-Dec
156.88,金門縣,8-Dec
123.04,連江縣,8-Dec
79.42,臺北市,9-Jan
78.96,新北市,9-Jan
107.34,臺中市,9-Jan
137.87,臺南市,9-Jan
152.2,高雄市,9-Jan
67.01,基隆市,9-Jan
91.63,新竹市,9-Jan
141.19,嘉義市,9-Jan
65.77,宜蘭縣,9-Jan
85.47,桃園市,9-Jan
84.24,新竹縣,9-Jan
89.17,苗栗縣,9-Jan
103.93,彰化縣,9-Jan
124.77,南投縣,9-Jan
113.39,雲林縣,9-Jan
120.44,嘉義縣,9-Jan
112.63,屏東縣,9-Jan
58.39,臺東縣,9-Jan
64.54,花蓮縣,9-Jan
74.39,澎湖縣,9-Jan
151.77,金門縣,9-Jan
99.02,連江縣,9-Jan
87.14,臺北市,9-Feb
90.47,新北市,9-Feb
125.11,臺中市,9-Feb
138.52,臺南市,9-Feb
149.02,高雄市,9-Feb
74.39,基隆市,9-Feb
112.67,新竹市,9-Feb
153.81,嘉義市,9-Feb
65.77,宜蘭縣,9-Feb
99.89,桃園市,9-Feb
99.55,新竹縣,9-Feb
108.2,苗栗縣,9-Feb
117.85,彰化縣,9-Feb
143.68,南投縣,9-Feb
126.56,雲林縣,9-Feb
130.81,嘉義縣,9-Feb
104.52,屏東縣,9-Feb
48.84,臺東縣,9-Feb
64.54,花蓮縣,9-Feb
81.78,澎湖縣,9-Feb
151.77,金門縣,9-Feb
104.89,連江縣,9-Feb
82.07,臺北市,9-Mar
83.03,新北市,9-Mar
113.19,臺中市,9-Mar
124.33,臺南市,9-Mar
141.18,高雄市,9-Mar
67.01,基隆市,9-Mar
99.02,新竹市,9-Mar
141.19,嘉義市,9-Mar
62.08,宜蘭縣,9-Mar
89.17,桃園市,9-Mar
85.47,新竹縣,9-Mar
98.19,苗栗縣,9-Mar
109.84,彰化縣,9-Mar
134.27,南投縣,9-Mar
115.94,雲林縣,9-Mar
120.44,嘉義縣,9-Mar
104.22,屏東縣,9-Mar
48.84,臺東縣,9-Mar
67.01,花蓮縣,9-Mar
71.93,澎湖縣,9-Mar
130.81,金門縣,9-Mar
96.55,連江縣,9-Mar
90.35,臺北市,9-Apr
85.95,新北市,9-Apr
117.85,臺中市,9-Apr
133.41,臺南市,9-Apr
141.09,高雄市,9-Apr
76.85,基隆市,9-Apr
107.48,新竹市,9-Apr
148.96,嘉義市,9-Apr
71.93,宜蘭縣,9-Apr
93.84,桃園市,9-Apr
91.63,新竹縣,9-Apr
98.78,苗栗縣,9-Apr
128.22,彰化縣,9-Apr
123.9,南投縣,9-Apr
123.9,雲林縣,9-Apr
130.81,嘉義縣,9-Apr
103.63,屏東縣,9-Apr
60.85,臺東縣,9-Apr
79.32,花蓮縣,9-Apr
86.7,澎湖縣,9-Apr
130.81,金門縣,9-Apr
107.48,連江縣,9-Apr
89.37,臺北市,9-May
86.81,新北市,9-May
122.0,臺中市,9-May
113.96,臺南市,9-May
109.81,高雄市,9-May
74.39,基隆市,9-May
104.89,新竹市,9-May
133.41,嘉義市,9-May
69.47,宜蘭縣,9-May
96.48,桃園市,9-May
95.32,新竹縣,9-May
102.93,苗栗縣,9-May
120.44,彰化縣,9-May
115.26,南投縣,9-May
123.9,雲林縣,9-May
121.74,嘉義縣,9-May
84.29,屏東縣,9-May
50.47,臺東縣,9-May
69.47,花蓮縣,9-May
81.78,澎湖縣,9-May
120.44,金門縣,9-May
104.89,連江縣,9-May
82.35,臺北市,9-Jun
81.87,新北市,9-Jun
82.27,臺中市,9-Jun
76.24,臺南市,9-Jun
78.29,高雄市,9-Jun
69.47,基隆市,9-Jun
74.39,新竹市,9-Jun
79.32,嘉義市,9-Jun
60.85,宜蘭縣,9-Jun
80.14,桃園市,9-Jun
71.93,新竹縣,9-Jun
68.65,苗栗縣,9-Jun
84.24,彰化縣,9-Jun
74.39,南投縣,9-Jun
85.88,雲林縣,9-Jun
84.24,嘉義縣,9-Jun
58.22,屏東縣,9-Jun
43.83,臺東縣,9-Jun
67.01,花蓮縣,9-Jun
52.23,澎湖縣,9-Jun
64.54,金門縣,9-Jun
69.47,連江縣,9-Jun
63.97,臺北市,9-Jul
56.66,新北市,9-Jul
71.22,臺中市,9-Jul
59.62,臺南市,9-Jul
65.07,高雄市,9-Jul
48.7,基隆市,9-Jul
62.08,新竹市,9-Jul
71.93,嘉義市,9-Jul
42.21,宜蘭縣,9-Jul
66.18,桃園市,9-Jul
60.85,新竹縣,9-Jul
62.08,苗栗縣,9-Jul
68.65,彰化縣,9-Jul
62.9,南投縣,9-Jul
66.18,雲林縣,9-Jul
65.77,嘉義縣,9-Jul
49.54,屏東縣,9-Jul
32.47,臺東縣,9-Jul
54.69,花蓮縣,9-Jul
29.22,澎湖縣,9-Jul
45.45,金門縣,9-Jul
38.96,連江縣,9-Jul
72.16,臺北市,9-Aug
68.87,新北市,9-Aug
85.23,臺中市,9-Aug
73.16,臺南市,9-Aug
82.67,高雄市,9-Aug
59.62,基隆市,9-Aug
71.93,新竹市,9-Aug
81.78,嘉義市,9-Aug
47.08,宜蘭縣,9-Aug
69.88,桃園市,9-Aug
69.47,新竹縣,9-Aug
71.11,苗栗縣,9-Aug
85.88,彰化縣,9-Aug
82.6,南投縣,9-Aug
81.78,雲林縣,9-Aug
76.85,嘉義縣,9-Aug
67.47,屏東縣,9-Aug
40.58,臺東縣,9-Aug
64.54,花蓮縣,9-Aug
52.23,澎湖縣,9-Aug
81.78,金門縣,9-Aug
62.08,連江縣,9-Aug
59.69,臺北市,9-Sep
50.07,新北市,9-Sep
104.74,臺中市,9-Sep
88.55,臺南市,9-Sep
100.3,高雄市,9-Sep
45.45,基隆市,9-Sep
71.93,新竹市,9-Sep
110.07,嘉義市,9-Sep
45.45,宜蘭縣,9-Sep
63.31,桃園市,9-Sep
68.24,新竹縣,9-Sep
77.68,苗栗縣,9-Sep
106.52,彰化縣,9-Sep
103.84,南投縣,9-Sep
101.42,雲林縣,9-Sep
94.09,嘉義縣,9-Sep
78.96,屏東縣,9-Sep
56.85,臺東縣,9-Sep
59.62,花蓮縣,9-Sep
57.16,澎湖縣,9-Sep
71.93,金門縣,9-Sep
64.54,連江縣,9-Sep
72.85,臺北市,9-Oct
66.78,新北市,9-Oct
96.93,臺中市,9-Oct
121.74,臺南市,9-Oct
144.23,高雄市,9-Oct
64.54,基隆市,9-Oct
84.24,新竹市,9-Oct
138.59,嘉義市,9-Oct
57.16,宜蘭縣,9-Oct
74.8,桃園市,9-Oct
74.39,新竹縣,9-Oct
79.32,苗栗縣,9-Oct
107.34,彰化縣,9-Oct
109.89,南投縣,9-Oct
118.72,雲林縣,9-Oct
115.26,嘉義縣,9-Oct
108.9,屏東縣,9-Oct
56.5,臺東縣,9-Oct
69.47,花蓮縣,9-Oct
74.39,澎湖縣,9-Oct
110.07,金門縣,9-Oct
99.02,連江縣,9-Oct
62.83,臺北市,9-Nov
58.39,新北市,9-Nov
90.15,臺中市,9-Nov
118.5,臺南市,9-Nov
150.06,高雄市,9-Nov
52.23,基隆市,9-Nov
69.47,新竹市,9-Nov
138.59,嘉義市,9-Nov
45.45,宜蘭縣,9-Nov
64.13,桃園市,9-Nov
63.31,新竹縣,9-Nov
70.29,苗栗縣,9-Nov
94.45,彰化縣,9-Nov
109.11,南投縣,9-Nov
108.38,雲林縣,9-Nov
97.78,嘉義縣,9-Nov
115.32,屏東縣,9-Nov
52.2,臺東縣,9-Nov
57.16,花蓮縣,9-Nov
64.54,澎湖縣,9-Nov
91.63,金門縣,9-Nov
64.54,連江縣,9-Nov
100.82,臺北市,9-Dec
102.69,新北市,9-Dec
129.78,臺中市,9-Dec
152.92,臺南市,9-Dec
158.92,高雄市,9-Dec
84.24,基隆市,9-Dec
128.22,新竹市,9-Dec
158.41,嘉義市,9-Dec
80.55,宜蘭縣,9-Dec
111.16,桃園市,9-Dec
108.43,新竹縣,9-Dec
109.21,苗栗縣,9-Dec
138.59,彰化縣,9-Dec
138.31,南投縣,9-Dec
143.14,雲林縣,9-Dec
138.59,嘉義縣,9-Dec
125.85,屏東縣,9-Dec
63.31,臺東縣,9-Dec
81.78,花蓮縣,9-Dec
94.09,澎湖縣,9-Dec
153.81,金門縣,9-Dec
125.63,連江縣,9-Dec
88.24,臺北市,10-Jan
90.72,新北市,10-Jan
114.11,臺中市,10-Jan
147.33,臺南市,10-Jan
156.53,高雄市,10-Jan
79.32,基隆市,10-Jan
115.26,新竹市,10-Jan
154.32,嘉義市,10-Jan
68.24,宜蘭縣,10-Jan
96.25,桃園市,10-Jan
95.8,新竹縣,10-Jan
94.09,苗栗縣,10-Jan
127.36,彰化縣,10-Jan
123.04,南投縣,10-Jan
136.76,雲林縣,10-Jan
126.93,嘉義縣,10-Jan
117.61,屏東縣,10-Jan
45.6,臺東縣,10-Jan
67.01,花蓮縣,10-Jan
86.7,澎湖縣,10-Jan
154.32,金門縣,10-Jan
133.41,連江縣,10-Jan
87.29,臺北市,10-Feb
90.52,新北市,10-Feb
100.73,臺中市,10-Feb
106.19,臺南市,10-Feb
122.39,高雄市,10-Feb
74.39,基隆市,10-Feb
99.02,新竹市,10-Feb
123.04,嘉義市,10-Feb
62.08,宜蘭縣,10-Feb
87.11,桃園市,10-Feb
84.24,新竹縣,10-Feb
84.24,苗栗縣,10-Feb
101.92,彰化縣,10-Feb
103.7,南投縣,10-Feb
102.28,雲林縣,10-Feb
97.78,嘉義縣,10-Feb
93.39,屏東縣,10-Feb
50.07,臺東縣,10-Feb
71.93,花蓮縣,10-Feb
62.08,澎湖縣,10-Feb
99.02,金門縣,10-Feb
71.93,連江縣,10-Feb
108.38,臺北市,10-Mar
101.95,新北市,10-Mar
134.96,臺中市,10-Mar
133.41,臺南市,10-Mar
137.49,高雄市,10-Mar
89.17,基隆市,10-Mar
123.04,新竹市,10-Mar
152.28,嘉義市,10-Mar
79.32,宜蘭縣,10-Mar
113.53,桃園市,10-Mar
112.67,新竹縣,10-Mar
115.26,苗栗縣,10-Mar
135.14,彰化縣,10-Mar
129.85,南投縣,10-Mar
135.21,雲林縣,10-Mar
124.33,嘉義縣,10-Mar
104.95,屏東縣,10-Mar
58.39,臺東縣,10-Mar
81.78,花蓮縣,10-Mar
81.78,澎湖縣,10-Mar
130.81,金門縣,10-Mar
104.89,連江縣,10-Mar
83.4,臺北市,10-Apr
81.23,新北市,10-Apr
103.3,臺中市,10-Apr
117.2,臺南市,10-Apr
124.72,高雄市,10-Apr
67.01,基隆市,10-Apr
91.63,新竹市,10-Apr
133.41,嘉義市,10-Apr
58.39,宜蘭縣,10-Apr
86.7,桃園市,10-Apr
85.47,新竹縣,10-Apr
78.5,苗栗縣,10-Apr
103.88,彰化縣,10-Apr
111.43,南投縣,10-Apr
109.11,雲林縣,10-Apr
100.66,嘉義縣,10-Apr
103.44,屏東縣,10-Apr
42.21,臺東縣,10-Apr
62.08,花蓮縣,10-Apr
64.54,澎湖縣,10-Apr
120.44,金門縣,10-Apr
76.85,連江縣,10-Apr
82.72,臺北市,10-May
78.52,新北市,10-May
