yellow,臺北市,5-Jan
yellow,新竹縣,8-May
yellow,苗栗縣,8-May
yellow,彰化縣,8-May
yellow,南投縣,8-May
yellow,雲林縣,8-May
yellow,嘉義縣,8-May
yellow,屏東縣,8-May
yellow,臺東縣,8-May
yellow,花蓮縣,8-May
yellow,澎湖縣,8-May
orange,金門縣,8-May
yellow,連江縣,8-May
yellow,臺北市,8-Jun
yellow,新北市,8-Jun
yellow,臺中市,8-Jun
yellow,臺南市,8-Jun
yellow,高雄市,8-Jun
yellow,基隆市,8-Jun
yellow,新竹市,8-Jun
yellow,嘉義市,8-Jun
green,宜蘭縣,8-Jun
yellow,桃園市,8-Jun
yellow,新竹縣,8-Jun
yellow,苗栗縣,8-Jun
yellow,彰化縣,8-Jun
yellow,南投縣,8-Jun
yellow,雲林縣,8-Jun
yellow,嘉義縣,8-Jun
green,屏東縣,8-Jun
green,臺東縣,8-Jun
yellow,花蓮縣,8-Jun
green,澎湖縣,8-Jun
yellow,金門縣,8-Jun
green,連江縣,8-Jun
yellow,臺北市,8-Jul
yellow,新北市,8-Jul
yellow,臺中市,8-Jul
yellow,臺南市,8-Jul
yellow,高雄市,8-Jul
yellow,基隆市,8-Jul
yellow,新竹市,8-Jul
yellow,嘉義市,8-Jul
green,宜蘭縣,8-Jul
yellow,桃園市,8-Jul
yellow,新竹縣,8-Jul
green,苗栗縣,8-Jul
yellow,彰化縣,8-Jul
yellow,南投縣,8-Jul
yellow,雲林縣,8-Jul
yellow,嘉義縣,8-Jul
yellow,屏東縣,8-Jul
green,臺東縣,8-Jul
green,花蓮縣,8-Jul
green,澎湖縣,8-Jul
yellow,金門縣,8-Jul
yellow,連江縣,8-Jul
yellow,臺北市,8-Aug
yellow,新北市,8-Aug
yellow,臺中市,8-Aug
yellow,臺南市,8-Aug
yellow,高雄市,8-Aug
yellow,基隆市,8-Aug
yellow,新竹市,8-Aug
yellow,嘉義市,8-Aug
yellow,宜蘭縣,8-Aug
yellow,桃園市,8-Aug
yellow,新竹縣,8-Aug
yellow,苗栗縣,8-Aug
yellow,彰化縣,8-Aug
yellow,南投縣,8-Aug
yellow,雲林縣,8-Aug
yellow,嘉義縣,8-Aug
yellow,屏東縣,8-Aug
green,臺東縣,8-Aug
yellow,花蓮縣,8-Aug
yellow,澎湖縣,8-Aug
yellow,金門縣,8-Aug
yellow,連江縣,8-Aug
yellow,臺北市,8-Sep
yellow,新北市,8-Sep
orange,臺中市,8-Sep
orange,臺南市,8-Sep
orange,高雄市,8-Sep
yellow,基隆市,8-Sep
yellow,新竹市,8-Sep
orange,嘉義市,8-Sep
yellow,宜蘭縣,8-Sep
yellow,桃園市,8-Sep
yellow,新竹縣,8-Sep
yellow,苗栗縣,8-Sep
yellow,彰化縣,8-Sep
yellow,南投縣,8-Sep
yellow,雲林縣,8-Sep
orange,嘉義縣,8-Sep
yellow,屏東縣,8-Sep
yellow,臺東縣,8-Sep
yellow,花蓮縣,8-Sep
yellow,澎湖縣,8-Sep
orange,金門縣,8-Sep
yellow,連江縣,8-Sep
yellow,臺北市,8-Oct
yellow,新北市,8-Oct
orange,臺中市,8-Oct
orange,臺南市,8-Oct
orange,高雄市,8-Oct
yellow,基隆市,8-Oct
yellow,新竹市,8-Oct
orange,嘉義市,8-Oct
yellow,宜蘭縣,8-Oct
yellow,桃園市,8-Oct
yellow,新竹縣,8-Oct
yellow,苗栗縣,8-Oct
orange,彰化縣,8-Oct
orange,南投縣,8-Oct
orange,雲林縣,8-Oct
orange,嘉義縣,8-Oct
orange,屏東縣,8-Oct
green,臺東縣,8-Oct
yellow,花蓮縣,8-Oct
yellow,澎湖縣,8-Oct
orange,金門縣,8-Oct
yellow,連江縣,8-Oct
yellow,臺北市,8-Nov
yellow,新北市,8-Nov
yellow,臺中市,8-Nov
orange,臺南市,8-Nov
red,高雄市,8-Nov
yellow,基隆市,8-Nov
yellow,新竹市,8-Nov
orange,嘉義市,8-Nov
yellow,宜蘭縣,8-Nov
yellow,桃園市,8-Nov
yellow,新竹縣,8-Nov
yellow,苗栗縣,8-Nov
yellow,彰化縣,8-Nov
orange,南投縣,8-Nov
orange,雲林縣,8-Nov
orange,嘉義縣,8-Nov
orange,屏東縣,8-Nov
yellow,臺東縣,8-Nov
yellow,花蓮縣,8-Nov
yellow,澎湖縣,8-Nov
orange,金門縣,8-Nov
orange,連江縣,8-Nov
yellow,臺北市,8-Dec
yellow,新北市,8-Dec
orange,臺中市,8-Dec
orange,臺南市,8-Dec
orange,高雄市,8-Dec
yellow,基隆市,8-Dec
orange,新竹市,8-Dec
orange,嘉義市,8-Dec
yellow,宜蘭縣,8-Dec
yellow,桃園市,8-Dec
yellow,新竹縣,8-Dec
yellow,苗栗縣,8-Dec
orange,彰化縣,8-Dec
orange,南投縣,8-Dec
orange,雲林縣,8-Dec
orange,嘉義縣,8-Dec
orange,屏東縣,8-Dec
yellow,臺東縣,8-Dec
yellow,花蓮縣,8-Dec
yellow,澎湖縣,8-Dec
red,金門縣,8-Dec
orange,連江縣,8-Dec
yellow,臺北市,9-Jan
yellow,新北市,9-Jan
orange,臺中市,9-Jan
orange,臺南市,9-Jan
red,高雄市,9-Jan
yellow,基隆市,9-Jan
yellow,新竹市,9-Jan
orange,嘉義市,9-Jan
yellow,宜蘭縣,9-Jan
yellow,桃園市,9-Jan
yellow,新竹縣,9-Jan
yellow,苗栗縣,9-Jan
orange,彰化縣,9-Jan
orange,南投縣,9-Jan
orange,雲林縣,9-Jan
orange,嘉義縣,9-Jan
orange,屏東縣,9-Jan
yellow,臺東縣,9-Jan
yellow,花蓮縣,9-Jan
yellow,澎湖縣,9-Jan
red,金門縣,9-Jan
yellow,連江縣,9-Jan
yellow,臺北市,9-Feb
yellow,新北市,9-Feb
orange,臺中市,9-Feb
orange,臺南市,9-Feb
orange,高雄市,9-Feb
yellow,基隆市,9-Feb
orange,新竹市,9-Feb
red,嘉義市,9-Feb
yellow,宜蘭縣,9-Feb
yellow,桃園市,9-Feb
yellow,新竹縣,9-Feb
orange,苗栗縣,9-Feb
orange,彰化縣,9-Feb
orange,南投縣,9-Feb
orange,雲林縣,9-Feb
orange,嘉義縣,9-Feb
orange,屏東縣,9-Feb
green,臺東縣,9-Feb
yellow,花蓮縣,9-Feb
yellow,澎湖縣,9-Feb
red,金門縣,9-Feb
orange,連江縣,9-Feb
yellow,臺北市,9-Mar
yellow,新北市,9-Mar
orange,臺中市,9-Mar
orange,臺南市,9-Mar
orange,高雄市,9-Mar
yellow,基隆市,9-Mar
yellow,新竹市,9-Mar
orange,嘉義市,9-Mar
yellow,宜蘭縣,9-Mar
yellow,桃園市,9-Mar
yellow,新竹縣,9-Mar
yellow,苗栗縣,9-Mar
orange,彰化縣,9-Mar
orange,南投縣,9-Mar
orange,雲林縣,9-Mar
orange,嘉義縣,9-Mar
orange,屏東縣,9-Mar
green,臺東縣,9-Mar
yellow,花蓮縣,9-Mar
yellow,澎湖縣,9-Mar
orange,金門縣,9-Mar
yellow,連江縣,9-Mar
yellow,臺北市,9-Apr
yellow,新北市,9-Apr
orange,臺中市,9-Apr
orange,臺南市,9-Apr
orange,高雄市,9-Apr
yellow,基隆市,9-Apr
orange,新竹市,9-Apr
orange,嘉義市,9-Apr
yellow,宜蘭縣,9-Apr
yellow,桃園市,9-Apr
yellow,新竹縣,9-Apr
yellow,苗栗縣,9-Apr
orange,彰化縣,9-Apr
orange,南投縣,9-Apr
orange,雲林縣,9-Apr
orange,嘉義縣,9-Apr
orange,屏東縣,9-Apr
yellow,臺東縣,9-Apr
yellow,花蓮縣,9-Apr
yellow,澎湖縣,9-Apr
orange,金門縣,9-Apr
orange,連江縣,9-Apr
yellow,臺北市,9-May
yellow,新北市,9-May
orange,臺中市,9-May
orange,臺南市,9-May
orange,高雄市,9-May
yellow,基隆市,9-May
orange,新竹市,9-May
orange,嘉義市,9-May
yellow,宜蘭縣,9-May
yellow,桃園市,9-May
yellow,新竹縣,9-May
orange,苗栗縣,9-May
orange,彰化縣,9-May
orange,南投縣,9-May
orange,雲林縣,9-May
orange,嘉義縣,9-May
yellow,屏東縣,9-May
green,臺東縣,9-May
yellow,花蓮縣,9-May
yellow,澎湖縣,9-May
orange,金門縣,9-May
orange,連江縣,9-May
yellow,臺北市,9-Jun
yellow,新北市,9-Jun
yellow,臺中市,9-Jun
yellow,臺南市,9-Jun
yellow,高雄市,9-Jun
yellow,基隆市,9-Jun
yellow,新竹市,9-Jun
yellow,嘉義市,9-Jun
yellow,宜蘭縣,9-Jun
yellow,桃園市,9-Jun
yellow,新竹縣,9-Jun
yellow,苗栗縣,9-Jun
yellow,彰化縣,9-Jun
yellow,南投縣,9-Jun
yellow,雲林縣,9-Jun
yellow,嘉義縣,9-Jun
yellow,屏東縣,9-Jun
green,臺東縣,9-Jun
yellow,花蓮縣,9-Jun
yellow,澎湖縣,9-Jun
yellow,金門縣,9-Jun
yellow,連江縣,9-Jun
yellow,臺北市,9-Jul
yellow,新北市,9-Jul
yellow,臺中市,9-Jul
yellow,臺南市,9-Jul
yellow,高雄市,9-Jul
green,基隆市,9-Jul
yellow,新竹市,9-Jul
yellow,嘉義市,9-Jul
green,宜蘭縣,9-Jul
yellow,桃園市,9-Jul
yellow,新竹縣,9-Jul
yellow,苗栗縣,9-Jul
yellow,彰化縣,9-Jul
yellow,南投縣,9-Jul
yellow,雲林縣,9-Jul
yellow,嘉義縣,9-Jul
green,屏東縣,9-Jul
green,臺東縣,9-Jul
yellow,花蓮縣,9-Jul
green,澎湖縣,9-Jul
green,金門縣,9-Jul
green,連江縣,9-Jul
yellow,臺北市,9-Aug
yellow,新北市,9-Aug
yellow,臺中市,9-Aug
yellow,臺南市,9-Aug
yellow,高雄市,9-Aug
yellow,基隆市,9-Aug
yellow,新竹市,9-Aug
yellow,嘉義市,9-Aug
green,宜蘭縣,9-Aug
yellow,桃園市,9-Aug
yellow,新竹縣,9-Aug
yellow,苗栗縣,9-Aug
yellow,彰化縣,9-Aug
yellow,南投縣,9-Aug
yellow,雲林縣,9-Aug
yellow,嘉義縣,9-Aug
yellow,屏東縣,9-Aug
green,臺東縣,9-Aug
yellow,花蓮縣,9-Aug
yellow,澎湖縣,9-Aug
yellow,金門縣,9-Aug
yellow,連江縣,9-Aug
yellow,臺北市,9-Sep
green,新北市,9-Sep
orange,臺中市,9-Sep
yellow,臺南市,9-Sep
yellow,高雄市,9-Sep
green,基隆市,9-Sep
yellow,新竹市,9-Sep
orange,嘉義市,9-Sep
green,宜蘭縣,9-Sep
yellow,桃園市,9-Sep
yellow,新竹縣,9-Sep
yellow,苗栗縣,9-Sep
orange,彰化縣,9-Sep
orange,南投縣,9-Sep
orange,雲林縣,9-Sep
yellow,嘉義縣,9-Sep
yellow,屏東縣,9-Sep
yellow,臺東縣,9-Sep
yellow,花蓮縣,9-Sep
yellow,澎湖縣,9-Sep
yellow,金門縣,9-Sep
yellow,連江縣,9-Sep
yellow,臺北市,9-Oct
yellow,新北市,9-Oct
yellow,臺中市,9-Oct
orange,臺南市,9-Oct
orange,高雄市,9-Oct
yellow,基隆市,9-Oct
yellow,新竹市,9-Oct
orange,嘉義市,9-Oct
yellow,宜蘭縣,9-Oct
yellow,桃園市,9-Oct
yellow,新竹縣,9-Oct
yellow,苗栗縣,9-Oct
orange,彰化縣,9-Oct
orange,南投縣,9-Oct
orange,雲林縣,9-Oct
orange,嘉義縣,9-Oct
orange,屏東縣,9-Oct
yellow,臺東縣,9-Oct
yellow,花蓮縣,9-Oct
yellow,澎湖縣,9-Oct
orange,金門縣,9-Oct
yellow,連江縣,9-Oct
yellow,臺北市,9-Nov
yellow,新北市,9-Nov
yellow,臺中市,9-Nov
orange,臺南市,9-Nov
orange,高雄市,9-Nov
yellow,基隆市,9-Nov
yellow,新竹市,9-Nov
orange,嘉義市,9-Nov
green,宜蘭縣,9-Nov
yellow,桃園市,9-Nov
yellow,新竹縣,9-Nov
yellow,苗栗縣,9-Nov
yellow,彰化縣,9-Nov
orange,南投縣,9-Nov
orange,雲林縣,9-Nov
yellow,嘉義縣,9-Nov
orange,屏東縣,9-Nov
yellow,臺東縣,9-Nov
yellow,花蓮縣,9-Nov
yellow,澎湖縣,9-Nov
yellow,金門縣,9-Nov
yellow,連江縣,9-Nov
yellow,臺北市,9-Dec
orange,新北市,9-Dec
orange,臺中市,9-Dec
red,臺南市,9-Dec
red,高雄市,9-Dec
yellow,基隆市,9-Dec
orange,新竹市,9-Dec
red,嘉義市,9-Dec
yellow,宜蘭縣,9-Dec
orange,桃園市,9-Dec
orange,新竹縣,9-Dec
orange,苗栗縣,9-Dec
orange,彰化縣,9-Dec
orange,南投縣,9-Dec
orange,雲林縣,9-Dec
orange,嘉義縣,9-Dec
orange,屏東縣,9-Dec
yellow,臺東縣,9-Dec
yellow,花蓮縣,9-Dec
yellow,澎湖縣,9-Dec
red,金門縣,9-Dec
orange,連江縣,9-Dec
yellow,臺北市,10-Jan
yellow,新北市,10-Jan
orange,臺中市,10-Jan
orange,臺南市,10-Jan
red,高雄市,10-Jan
yellow,基隆市,10-Jan
orange,新竹市,10-Jan
red,嘉義市,10-Jan
yellow,宜蘭縣,10-Jan
yellow,桃園市,10-Jan
yellow,新竹縣,10-Jan
yellow,苗栗縣,10-Jan
orange,彰化縣,10-Jan
orange,南投縣,10-Jan
orange,雲林縣,10-Jan
orange,嘉義縣,10-Jan
orange,屏東縣,10-Jan
green,臺東縣,10-Jan
yellow,花蓮縣,10-Jan
yellow,澎湖縣,10-Jan
red,金門縣,10-Jan
orange,連江縣,10-Jan
yellow,臺北市,10-Feb
yellow,新北市,10-Feb
yellow,臺中市,10-Feb
orange,臺南市,10-Feb
orange,高雄市,10-Feb
yellow,基隆市,10-Feb
yellow,新竹市,10-Feb
orange,嘉義市,10-Feb
yellow,宜蘭縣,10-Feb
yellow,桃園市,10-Feb
yellow,新竹縣,10-Feb
yellow,苗栗縣,10-Feb
orange,彰化縣,10-Feb
orange,南投縣,10-Feb
orange,雲林縣,10-Feb
yellow,嘉義縣,10-Feb
yellow,屏東縣,10-Feb
green,臺東縣,10-Feb
yellow,花蓮縣,10-Feb
yellow,澎湖縣,10-Feb
yellow,金門縣,10-Feb
yellow,連江縣,10-Feb
orange,臺北市,10-Mar
orange,新北市,10-Mar
orange,臺中市,10-Mar
orange,臺南市,10-Mar
orange,高雄市,10-Mar
yellow,基隆市,10-Mar
orange,新竹市,10-Mar
red,嘉義市,10-Mar
yellow,宜蘭縣,10-Mar
orange,桃園市,10-Mar
orange,新竹縣,10-Mar
orange,苗栗縣,10-Mar
orange,彰化縣,10-Mar
orange,南投縣,10-Mar
orange,雲林縣,10-Mar
orange,嘉義縣,10-Mar
orange,屏東縣,10-Mar
yellow,臺東縣,10-Mar
yellow,花蓮縣,10-Mar
yellow,澎湖縣,10-Mar
orange,金門縣,10-Mar
orange,連江縣,10-Mar
yellow,臺北市,10-Apr
yellow,新北市,10-Apr
orange,臺中市,10-Apr
orange,臺南市,10-Apr
orange,高雄市,10-Apr
yellow,基隆市,10-Apr
yellow,新竹市,10-Apr
orange,嘉義市,10-Apr
yellow,宜蘭縣,10-Apr
yellow,桃園市,10-Apr
yellow,新竹縣,10-Apr
yellow,苗栗縣,10-Apr
orange,彰化縣,10-Apr
orange,南投縣,10-Apr
orange,雲林縣,10-Apr
yellow,嘉義縣,10-Apr
orange,屏東縣,10-Apr
green,臺東縣,10-Apr
yellow,花蓮縣,10-Apr
yellow,澎湖縣,10-Apr
orange,金門縣,10-Apr
yellow,連江縣,10-Apr
yellow,臺北市,10-May
yellow,新北市,10-May
yellow,臺中市,10-May
yellow,臺南市,10-May
yellow,高雄市,10-May
yellow,基隆市,10-May
yellow,新竹市,10-May
orange,嘉義市,10-May
yellow,宜蘭縣,10-May
yellow,桃園市,10-May
yellow,新竹縣,10-May
yellow,苗栗縣,10-May
yellow,彰化縣,10-May
yellow,南投縣,10-May
yellow,雲林縣,10-May
yellow,嘉義縣,10-May
yellow,屏東縣,10-May
green,臺東縣,10-May
yellow,花蓮縣,10-May
yellow,澎湖縣,10-May
orange,金門縣,10-May
yellow,連江縣,10-May
yellow,臺北市,10-Jun
yellow,新北市,10-Jun
yellow,臺中市,10-Jun
yellow,臺南市,10-Jun
yellow,高雄市,10-Jun
yellow,基隆市,10-Jun
yellow,新竹市,10-Jun
yellow,嘉義市,10-Jun
green,宜蘭縣,10-Jun
yellow,桃園市,10-Jun
yellow,新竹縣,10-Jun
green,苗栗縣,10-Jun
yellow,彰化縣,10-Jun
yellow,南投縣,10-Jun
yellow,雲林縣,10-Jun
yellow,嘉義縣,10-Jun
yellow,屏東縣,10-Jun
green,臺東縣,10-Jun
yellow,花蓮縣,10-Jun
green,澎湖縣,10-Jun
yellow,金門縣,10-Jun
yellow,連江縣,10-Jun
yellow,臺北市,10-Jul
yellow,新北市,10-Jul
yellow,臺中市,10-Jul
yellow,臺南市,10-Jul
yellow,高雄市,10-Jul
green,基隆市,10-Jul
yellow,新竹市,10-Jul
yellow,嘉義市,10-Jul
green,宜蘭縣,10-Jul
yellow,桃園市,10-Jul
yellow,新竹縣,10-Jul
green,苗栗縣,10-Jul
yellow,彰化縣,10-Jul
green,南投縣,10-Jul
yellow,雲林縣,10-Jul
green,嘉義縣,10-Jul
green,屏東縣,10-Jul
green,臺東縣,10-Jul
yellow,花蓮縣,10-Jul
green,澎湖縣,10-Jul
yellow,金門縣,10-Jul
green,連江縣,10-Jul
yellow,臺北市,10-Aug
yellow,新北市,10-Aug
yellow,臺中市,10-Aug
yellow,臺南市,10-Aug
yellow,高雄市,10-Aug
green,基隆市,10-Aug
yellow,新竹市,10-Aug
yellow,嘉義市,10-Aug
green,宜蘭縣,10-Aug
yellow,桃園市,10-Aug
yellow,新竹縣,10-Aug
yellow,苗栗縣,10-Aug
yellow,彰化縣,10-Aug
yellow,南投縣,10-Aug
yellow,雲林縣,10-Aug
yellow,嘉義縣,10-Aug
yellow,屏東縣,10-Aug
green,臺東縣,10-Aug
yellow,花蓮縣,10-Aug
green,澎湖縣,10-Aug
yellow,金門縣,10-Aug
green,連江縣,10-Aug
yellow,臺北市,10-Sep
yellow,新北市,10-Sep
yellow,臺中市,10-Sep
yellow,臺南市,10-Sep
yellow,高雄市,10-Sep
green,基隆市,10-Sep
yellow,新竹市,10-Sep
yellow,嘉義市,10-Sep
green,宜蘭縣,10-Sep
yellow,桃園市,10-Sep
yellow,新竹縣,10-Sep
yellow,苗栗縣,10-Sep
yellow,彰化縣,10-Sep
yellow,南投縣,10-Sep
yellow,雲林縣,10-Sep
yellow,嘉義縣,10-Sep
yellow,屏東縣,10-Sep
green,臺東縣,10-Sep
yellow,花蓮縣,10-Sep
green,澎湖縣,10-Sep
yellow,金門縣,10-Sep
yellow,連江縣,10-Sep
yellow,臺北市,10-Oct
yellow,新北市,10-Oct
yellow,臺中市,10-Oct
orange,臺南市,10-Oct
orange,高雄市,10-Oct
yellow,基隆市,10-Oct
yellow,新竹市,10-Oct
orange,嘉義市,10-Oct
green,宜蘭縣,10-Oct
yellow,桃園市,10-Oct
yellow,新竹縣,10-Oct
yellow,苗栗縣,10-Oct
yellow,彰化縣,10-Oct
orange,南投縣,10-Oct
yellow,雲林縣,10-Oct
yellow,嘉義縣,10-Oct
yellow,屏東縣,10-Oct
green,臺東縣,10-Oct
yellow,花蓮縣,10-Oct
yellow,澎湖縣,10-Oct
orange,金門縣,10-Oct
yellow,連江縣,10-Oct
yellow,臺北市,10-Nov
yellow,新北市,10-Nov
orange,臺中市,10-Nov
orange,臺南市,10-Nov
red,高雄市,10-Nov
yellow,基隆市,10-Nov
yellow,新竹市,10-Nov
red,嘉義市,10-Nov
yellow,宜蘭縣,10-Nov
yellow,桃園市,10-Nov
yellow,新竹縣,10-Nov
yellow,苗栗縣,10-Nov
orange,彰化縣,10-Nov
orange,南投縣,10-Nov
orange,雲林縣,10-Nov
orange,嘉義縣,10-Nov
orange,屏東縣,10-Nov
yellow,臺東縣,10-Nov
yellow,花蓮縣,10-Nov
yellow,澎湖縣,10-Nov
orange,金門縣,10-Nov
orange,連江縣,10-Nov
yellow,臺北市,10-Dec
yellow,新北市,10-Dec
orange,臺中市,10-Dec
red,臺南市,10-Dec
red,高雄市,10-Dec
yellow,基隆市,10-Dec
orange,新竹市,10-Dec
red,嘉義市,10-Dec
yellow,宜蘭縣,10-Dec
yellow,桃園市,10-Dec
yellow,新竹縣,10-Dec
orange,苗栗縣,10-Dec
orange,彰化縣,10-Dec
orange,南投縣,10-Dec
orange,雲林縣,10-Dec
orange,嘉義縣,10-Dec
orange,屏東縣,10-Dec
yellow,臺東縣,10-Dec
yellow,花蓮縣,10-Dec
yellow,澎湖縣,10-Dec
red,金門縣,10-Dec
orange,連江縣,10-Dec
yellow,臺北市,11-Jan
yellow,新北市,11-Jan
yellow,臺中市,11-Jan
orange,臺南市,11-Jan
orange,高雄市,11-Jan
yellow,基隆市,11-Jan
yellow,新竹市,11-Jan
orange,嘉義市,11-Jan
yellow,宜蘭縣,11-Jan
yellow,桃園市,11-Jan
yellow,新竹縣,11-Jan
yellow,苗栗縣,11-Jan
yellow,彰化縣,11-Jan
orange,南投縣,11-Jan
yellow,雲林縣,11-Jan
yellow,嘉義縣,11-Jan
orange,屏東縣,11-Jan
green,臺東縣,11-Jan
yellow,花蓮縣,11-Jan
yellow,澎湖縣,11-Jan
orange,金門縣,11-Jan
orange,連江縣,11-Jan
yellow,臺北市,11-Feb
yellow,新北市,11-Feb
orange,臺中市,11-Feb
red,臺南市,11-Feb
red,高雄市,11-Feb
yellow,基隆市,11-Feb
orange,新竹市,11-Feb
red,嘉義市,11-Feb
yellow,宜蘭縣,11-Feb
yellow,桃園市,11-Feb
orange,新竹縣,11-Feb
orange,苗栗縣,11-Feb
orange,彰化縣,11-Feb
orange,南投縣,11-Feb
orange,雲林縣,11-Feb
red,嘉義縣,11-Feb
orange,屏東縣,11-Feb
yellow,臺東縣,11-Feb
yellow,花蓮縣,11-Feb
orange,澎湖縣,11-Feb
red,金門縣,11-Feb
red,連江縣,11-Feb
orange,臺北市,11-Mar
orange,新北市,11-Mar
orange,臺中市,11-Mar
red,臺南市,11-Mar
red,高雄市,11-Mar
yellow,基隆市,11-Mar
orange,新竹市,11-Mar
red,嘉義市,11-Mar
yellow,宜蘭縣,11-Mar
yellow,桃園市,11-Mar
orange,新竹縣,11-Mar
orange,苗栗縣,11-Mar
orange,彰化縣,11-Mar
orange,南投縣,11-Mar
orange,雲林縣,11-Mar
orange,嘉義縣,11-Mar
orange,屏東縣,11-Mar
yellow,臺東縣,11-Mar
yellow,花蓮縣,11-Mar
yellow,澎湖縣,11-Mar
red,金門縣,11-Mar
orange,連江縣,11-Mar
orange,臺北市,11-Apr
orange,新北市,11-Apr
orange,臺中市,11-Apr
orange,臺南市,11-Apr
orange,高雄市,11-Apr
yellow,基隆市,11-Apr
orange,新竹市,11-Apr
red,嘉義市,11-Apr
yellow,宜蘭縣,11-Apr
orange,桃園市,11-Apr
orange,新竹縣,11-Apr
orange,苗栗縣,11-Apr
red,彰化縣,11-Apr
orange,南投縣,11-Apr
orange,雲林縣,11-Apr
orange,嘉義縣,11-Apr
orange,屏東縣,11-Apr
yellow,臺東縣,11-Apr
yellow,花蓮縣,11-Apr
yellow,澎湖縣,11-Apr
red,金門縣,11-Apr
orange,連江縣,11-Apr
yellow,臺北市,11-May
yellow,新北市,11-May
yellow,臺中市,11-May
yellow,臺南市,11-May
yellow,高雄市,11-May
yellow,基隆市,11-May
yellow,新竹市,11-May
orange,嘉義市,11-May
yellow,宜蘭縣,11-May
yellow,桃園市,11-May
yellow,新竹縣,11-May
yellow,苗栗縣,11-May
yellow,彰化縣,11-May
yellow,南投縣,11-May
yellow,雲林縣,11-May
yellow,嘉義縣,11-May
yellow,屏東縣,11-May
green,臺東縣,11-May
yellow,花蓮縣,11-May
yellow,澎湖縣,11-May
orange,金門縣,11-May
yellow,連江縣,11-May
yellow,臺北市,11-Jun
yellow,新北市,11-Jun
yellow,臺中市,11-Jun
yellow,臺南市,11-Jun
yellow,高雄市,11-Jun
yellow,基隆市,11-Jun
yellow,新竹市,11-Jun
yellow,嘉義市,11-Jun
green,宜蘭縣,11-Jun
yellow,桃園市,11-Jun
yellow,新竹縣,11-Jun
yellow,苗栗縣,11-Jun
yellow,彰化縣,11-Jun
yellow,南投縣,11-Jun
yellow,雲林縣,11-Jun
yellow,嘉義縣,11-Jun
yellow,屏東縣,11-Jun
green,臺東縣,11-Jun
green,花蓮縣,11-Jun
green,澎湖縣,11-Jun
yellow,金門縣,11-Jun
yellow,連江縣,11-Jun
yellow,臺北市,11-Jul
yellow,新北市,11-Jul
yellow,臺中市,11-Jul
yellow,臺南市,11-Jul
yellow,高雄市,11-Jul
yellow,基隆市,11-Jul
yellow,新竹市,11-Jul
yellow,嘉義市,11-Jul
yellow,宜蘭縣,11-Jul
yellow,桃園市,11-Jul
yellow,新竹縣,11-Jul
yellow,苗栗縣,11-Jul
yellow,彰化縣,11-Jul
yellow,南投縣,11-Jul
yellow,雲林縣,11-Jul
yellow,嘉義縣,11-Jul
yellow,屏東縣,11-Jul
green,臺東縣,11-Jul
green,花蓮縣,11-Jul
green,澎湖縣,11-Jul
yellow,金門縣,11-Jul
yellow,連江縣,11-Jul
yellow,臺北市,11-Aug
yellow,新北市,11-Aug
yellow,臺中市,11-Aug
yellow,臺南市,11-Aug
yellow,高雄市,11-Aug
green,基隆市,11-Aug
yellow,新竹市,11-Aug
yellow,嘉義市,11-Aug
green,宜蘭縣,11-Aug
yellow,桃園市,11-Aug
yellow,新竹縣,11-Aug
yellow,苗栗縣,11-Aug
yellow,彰化縣,11-Aug
